CodeAdmin;DRE;IEPP;NOM_ETABLISSEMENT;Village;Latitude;Longitude;Privé
60507P048P;DRE SAVANES;IEPP KPENDJAL;EPP MALGBANGOU G/A;MALGBONGOU;10,91276;0,483804;0
60203P141C;DRE SAVANES;IEPP TONE EST;EPI KORBONGOU;KORBONGOU-CENTRE;10,91271;0,301438333;1
60203P080P;DRE SAVANES;IEPP TONE EST;EPP SIBORTOTI G/B;SIBORTOTI;10,91201833;0,193345;0
60203P133P;DRE SAVANES;IEPP TONE EST;EPP SIBORTOTI G/C;SIBORTOTI;10,91183;0,193245;0
60203P079P;DRE SAVANES;IEPP TONE EST;EPP SIBORTOTI G/A;SIBORTOTI;10,911691;0,193498;0
60204P058P;DRE SAVANES;IEPP TONE OUEST;EPP NANERGOU G/B;NANERGOUCENTRE;10,91110833;0,150376667;0
60204P057P;DRE SAVANES;IEPP TONE OUEST;EPP NANERGOU G/A;NANERGOUCENTRE;10,911027;0,150375;0
60507P129E;DRE SAVANES;IEPP KPENDJAL;EDIL TARO;TAROU;10,910693;0,815863;1
60507P103P;DRE SAVANES;IEPP KPENDJAL;EPP TELIGA;TELIGA;10,910526;0,569171;0
60203P035P;DRE SAVANES;IEPP TONE EST;EPP KONGBANE;KONGBANE;10,910434;0,211625;0
60203P146P;DRE SAVANES;IEPP TONE EST;EPP KORBONGOU G/C;KORBONGOU-CENTRE;10,91000167;0,306443333;0
60203P037P;DRE SAVANES;IEPP TONE EST;EPP KORBONGOU G/A;KORBONGOU-CENTRE;10,90998333;0,306375;0
60203P038P;DRE SAVANES;IEPP TONE EST;EPP KORBONGOU G/B;KORBONGOU-CENTRE;10,90998333;0,306375;0
60204P163P;DRE SAVANES;IEPP TONE OUEST;EPP KONSOGOU G/B;KONSOGOU;10,90959167;0,161068333;0
60204P035P;DRE SAVANES;IEPP TONE OUEST;EPP KONSOGOU G/A;KONSOGOU;10,90946;0,161171;0
60507P055P;DRE SAVANES;IEPP KPENDJAL;EPP NABATIGA;NABATIGA;10,908975;0,40203;0
60204P049P;DRE SAVANES;IEPP TONE OUEST;EPP NAKI OUEST G/A;NAKI-OUEST;10,908712;0,0935;0
60204P065P;DRE SAVANES;IEPP TONE OUEST;EPP SABLIANI;SABELIANI;10,90854833;0,03944;0
60204P050P;DRE SAVANES;IEPP TONE OUEST;EPP NAKI OUEST G/B;NAKI-OUEST;10,90788667;0,092613333;0
60204P051P;DRE SAVANES;IEPP TONE OUEST;EPP NAKI OUEST G/C;NAKI-OUEST;10,90787333;0,092568333;0
60203P128L;DRE SAVANES;IEPP TONE EST;EPL EXCELLENCE;KORBONGOU-CENTRE;10,907744;0,306331;1
60204P152P;DRE SAVANES;IEPP TONE OUEST;EPP NAKI OUEST G/D;NAKI-OUEST;10,907235;0,118898333;0
60203P029P;DRE SAVANES;IEPP TONE EST;EPP GOANDJOAGA G/A;GNOBTCHATE;10,907003;0,342887;0
60203P148P;DRE SAVANES;IEPP TONE EST;EPP GOANDJOAGA G/B;IDONDJOAGA;10,906905;0,342801667;0
60204P106C;DRE SAVANES;IEPP TONE OUEST;EPC TANLONGUE;TANLOGUE;10,904975;0,009553333;1
60203P129P;DRE SAVANES;IEPP TONE EST;EPP LOUANGA G/B;LOUANGAI;10,90380167;0,320555;0
60203P051P;DRE SAVANES;IEPP TONE EST;EPP LOUANGA G/A;LOUANGACENTRE;10,903523;0,320325;0
60203P123C;DRE SAVANES;IEPP TONE EST;EPC TIMANGUE;TIMANGA;10,902648;0,233339;1
60203P154C;DRE SAVANES;IEPP TONE EST;EPE MARANATHA;KOUNKOITE;10,90026667;0,268321667;1
60507P123C;DRE SAVANES;IEPP KPENDJAL;EPC LA LUMIERE;TCHIMBIANGOU;10,899535;0,389168;1
60203P036P;DRE SAVANES;IEPP TONE EST;EPP KONI;KONI;10,898853;0,214688;0
60204P018P;DRE SAVANES;IEPP TONE OUEST;EPP DATOUDJENA;DATOUNDJENA;10,896729;0,021791;0
60507P038P;DRE SAVANES;IEPP KPENDJAL;EPP KOUNDJOARE VILLAGE;KOUNDJOARE;10,895674;0,62729;0
60507P002P;DRE SAVANES;IEPP KPENDJAL;EPP BAGRE KOUAMPANTE;BAGRE-KOUAMPANTE;10,89399;0,729687;0
60203P114C;DRE SAVANES;IEPP TONE EST;EPC KANTINDI;KANTINDI;10,893715;0,276819;1
60203P020P;DRE SAVANES;IEPP TONE EST;EPP DEGUIMONE;DEGUIMONLE;10,89352167;0,29803;0
60507P013P;DRE SAVANES;IEPP KPENDJAL;EPP DIGBANGBANGOU;DIGBAN-GBANGBANGOU;10,89347833;0,363328333;0
60204P066P;DRE SAVANES;IEPP TONE OUEST;EPP SEOU SAMBIANI;SEO-SAMBIANI;10,891423;0,128972;0
60204P115L;DRE SAVANES;IEPP TONE OUEST;EPL HERMANN GMEINER SOS/VE;VILLEDEDAPAONG;10,890895;0,187047;1
60204P023P;DRE SAVANES;IEPP TONE OUEST;EPP GABONGBONG;GABONGBONG;10,89;0,060443;0
60203P055P;DRE SAVANES;IEPP TONE EST;EPP NABAGOU;NABAGOU;10,889702;0,338166;0
60507P069P;DRE SAVANES;IEPP KPENDJAL;EPP NAMOUNDJOGA G/A;NAMOUNDJOGA;10,888475;0,400258;0
60507P142P;DRE SAVANES;IEPP KPENDJAL;EPP NAMOUNDJOGA G/B;BONDJOIRE;10,888475;0,400258;0
60204P044P;DRE SAVANES;IEPP TONE OUEST;EPP NABOAGBANE;TAMICENTRE;10,88751167;0,02413;0
60204P062P;DRE SAVANES;IEPP TONE OUEST;EPP NASSABLE G/B;VILLEDEDAPAONG;10,88657;0,194335;0
60204P153P;DRE SAVANES;IEPP TONE OUEST;EPP NASSABLE G/C;VILLEDEDAPAONG;10,88653;0,19439;0
60204P166P;DRE SAVANES;IEPP TONE OUEST;EPP NASSABLE G/D;VILLEDEDAPAONG;10,88649333;0,194356667;0
60204P061P;DRE SAVANES;IEPP TONE OUEST;EPP NASSABLE G/A;VILLEDEDAPAONG;10,886344;0,194741;0
60507P028P;DRE SAVANES;IEPP KPENDJAL;EPP GNANLE;GNANLE;10,885201;0,658431;0
60203P061P;DRE SAVANES;IEPP TONE EST;EPP NAMBONGA BAS;NAMBONGA-BAS;10,884935;0,266073;0
60507P090P;DRE SAVANES;IEPP KPENDJAL;EPP SASSIEGA;SASSIEGA;10,884157;0,773369;0
60204P072P;DRE SAVANES;IEPP TONE OUEST;EPP TANLONA;TANLONA;10,88343333;0,071131667;0
60204P110C;DRE SAVANES;IEPP TONE OUEST;EPE LA SOURCE;VILLEDEDAPAONG;10,88336667;0,192138333;1
60204P084P;DRE SAVANES;IEPP TONE OUEST;EPP TOUTOUGOU;TOUTOUGOU;10,883287;0,155536;0
60203P098P;DRE SAVANES;IEPP TONE EST;EPP TOAGA CENTRE G/A;TOAGA-CENTRE;10,883068;0,251445;0
60203P099P;DRE SAVANES;IEPP TONE EST;EPP TOAGA CENTRE G/B;TOAGA-CENTRE;10,88304667;0,251418333;0
60204P054P;DRE SAVANES;IEPP TONE OUEST;EPP NAKPATANGUE;NAKPATANGUE;10,883045;0,088186;0
60203P124C;DRE SAVANES;IEPP TONE EST;EPC TWAGA;TOAGA-CENTRE;10,882935;0,237853333;1
60203P155L;DRE SAVANES;IEPP TONE EST;EPL WANGARA;VILLEDEDAPAONG;10,88229667;0,200121667;1
60507P035P;DRE SAVANES;IEPP KPENDJAL;EPP KOUGBANE;KONGBANLE;10,881639;0,404802;0
60507P124P;DRE SAVANES;IEPP KPENDJAL;EPP BAMONE TCHINDJOARE;KANKAMOMBIAGOU;10,881386;0,405135;0
60204P121L;DRE SAVANES;IEPP TONE OUEST;EPL YENDU PAAB;VILLEDEDAPAONG;10,880934;0,198314;1
60203P086P;DRE SAVANES;IEPP TONE EST;EPP TAMONDJOARE EST G/A;LIPIAKOUL;10,880273;0,361765;0
60203P151P;DRE SAVANES;IEPP TONE EST;EPP TAMONDJARE EST G/B;LIPIAKOUL;10,88020333;0,361708333;0
60203P147P;DRE SAVANES;IEPP TONE EST;EPP KOUNTONG BONG G/C;KOUNTONG-BONG;10,88018333;0,221966667;0
60203P041P;DRE SAVANES;IEPP TONE EST;EPP KOUNTONG BONG G/B;KOUNTONG-BONG;10,880029;0,222011;0
60203P040P;DRE SAVANES;IEPP TONE EST;EPP KOUNTONG BONG G/A;KOUNTONG-BONG;10,879499;0,222299;0
60204P173P;DRE SAVANES;IEPP TONE OUEST;EPP TANTIGOU BARRAGE G/B;TANTIGOUBARRAGE;10,87936833;0,177028333;0
60203P153C;DRE SAVANES;IEPP TONE EST;EPC BON PASTEUR G/B;VILLEDEDAPAONG;10,87906;0,206016667;1
60203P109C;DRE SAVANES;IEPP TONE EST;EPC BON PASTEUR G/A;VILLEDEDAPAONG;10,878875;0,205813;1
60203P067P;DRE SAVANES;IEPP TONE EST;EPP OLONGOU;OLOGOU;10,878866;0,338536;0
60204P114L;DRE SAVANES;IEPP TONE OUEST;EPL BAAM CAAL;VILLEDEDAPAONG;10,87883167;0,190018333;1
60204P073P;DRE SAVANES;IEPP TONE OUEST;EPP TANTIGOU BARRAGE G/A;TANTIGOUBARRAGE;10,878535;0,176866;0
60203P119C;DRE SAVANES;IEPP TONE EST;EPC NAMBONGA;NAMBONGA-HAUT;10,87843333;0,282636667;1
60507P001P;DRE SAVANES;IEPP KPENDJAL;EPP BAGRE;BAGRE-TAMBIMA;10,877541;0,726069;0
60507P099P;DRE SAVANES;IEPP KPENDJAL;EPP TANTANTCHAL;TANTANTCHAL;10,87681667;0,43275;0
60204P008P;DRE SAVANES;IEPP TONE OUEST;EPP BODJOPAL G/C;VILLEDEDAPAONG;10,87518833;0,202038333;0
60204P007P;DRE SAVANES;IEPP TONE OUEST;EPP BODJOPAL G/B;VILLEDEDAPAONG;10,87518;0,202035;0
60204P009P;DRE SAVANES;IEPP TONE OUEST;EPP BODJOPAL G/D;VILLEDEDAPAONG;10,87518;0,202035;0
60204P006P;DRE SAVANES;IEPP TONE OUEST;EPP BODJOPAL G/A;VILLEDEDAPAONG;10,875052;0,202125;0
60203P127C;DRE SAVANES;IEPP TONE EST;EPI EL SAHABA;VILLEDEDAPAONG;10,875048;0,225309;1
60507P091P;DRE SAVANES;IEPP KPENDJAL;EPP SOG BOGOU;SOG-BOGOU;10,874352;0,41227;0
60204P085P;DRE SAVANES;IEPP TONE OUEST;EPP WAGANTE;WAGANTE;10,873558;0,103288;0
60204P113C;DRE SAVANES;IEPP TONE OUEST;EPI FRANCO ARABE;VILLEDEDAPAONG;10,873393;0,20878;1
60204P116L;DRE SAVANES;IEPP TONE OUEST;EPL JEAN DE LA FONTAINE;VILLEDEDAPAONG;10,87272833;0,204763333;1
60204P036P;DRE SAVANES;IEPP TONE OUEST;EPP KOUKOMMONGUE;KONKONMONGUE;10,871215;0,01144;0
60507P003P;DRE SAVANES;IEPP KPENDJAL;EPP BAGTANTCHAL;BAGRE-TANTCHAL/BAGTANCHAL;10,871049;0,734981;0
60204P029P;DRE SAVANES;IEPP TONE OUEST;EPP KOMBONLOAGA G/A;VILLEDEDAPAONG;10,869078;0,195952;0
60204P030P;DRE SAVANES;IEPP TONE OUEST;EPP KOMBONLOAGA G/B;VILLEDEDAPAONG;10,86867167;0,196913333;0
60204P031P;DRE SAVANES;IEPP TONE OUEST;EPP KOMBONLOAGA G/C;VILLEDEDAPAONG;10,86866833;0,196908333;0
60204P032P;DRE SAVANES;IEPP TONE OUEST;EPP KOMBONLOAGA G/D;VILLEDEDAPAONG;10,86866833;0,196908333;0
60204P108C;DRE SAVANES;IEPP TONE OUEST;EPE ECOLE DES SOURDS;VILLEDEDAPAONG;10,86800167;0,2051;1
60204P111C;DRE SAVANES;IEPP TONE OUEST;EPE SHALOM;VILLEDEDAPAONG;10,867962;0,205065;1
60203P045P;DRE SAVANES;IEPP TONE EST;EPP KPAKOATE;KPAKAOATE;10,867447;0,22332;0
60204P175E;DRE SAVANES;IEPP TONE OUEST;EDIL NATCHARE;NATCHARE;10,86702333;0,03367;1
60204P155P;DRE SAVANES;IEPP TONE OUEST;EPP TAMI G/B;TAMICENTRE;10,866586;0,044319;0
60204P167P;DRE SAVANES;IEPP TONE OUEST;EPP TAMI G/C;TAMICENTRE;10,866525;0,044268333;0
60204P092P;DRE SAVANES;IEPP TONE OUEST;EPP ZOUMOUNTA G/A;VILLEDEDAPAONG;10,866443;0,21216;0
60204P094P;DRE SAVANES;IEPP TONE OUEST;EPP ZOUMOUNTA G/C;VILLEDEDAPAONG;10,86638667;0,212056667;0
60204P093P;DRE SAVANES;IEPP TONE OUEST;EPP ZOUMOUNTA G/B;VILLEDEDAPAONG;10,86638333;0,212058333;0
60204P159P;DRE SAVANES;IEPP TONE OUEST;EPP ZOUMOUNTA G/D;VILLEDEDAPAONG;10,86638;0,212061667;0
60204P013P;DRE SAVANES;IEPP TONE OUEST;EPP DAPAONG CENTRALE G/A;VILLEDEDAPAONG;10,865568;0,206946;0
60204P015P;DRE SAVANES;IEPP TONE OUEST;EPP DAPAONG CENTRALE G/C;VILLEDEDAPAONG;10,86555333;0,207211667;0
60204P016P;DRE SAVANES;IEPP TONE OUEST;EPP DAPAONG CENTRALE G/D;VILLEDEDAPAONG;10,86553667;0,207236667;0
60204P014P;DRE SAVANES;IEPP TONE OUEST;EPP DAPAONG CENTRALE G/B;VILLEDEDAPAONG;10,865525;0,207251667;0
60204P119L;DRE SAVANES;IEPP TONE OUEST;EPL LUEURS D'ESPOIR;VILLEDEDAPAONG;10,86535833;0,188753333;1
60204P083P;DRE SAVANES;IEPP TONE OUEST;EPP TOULONGA;TOULONGUE;10,86522;0,140438;0
60204P056P;DRE SAVANES;IEPP TONE OUEST;EPP NAMPANTE;NAMPANTE;10,865219;0,116902;0
60203P089P;DRE SAVANES;IEPP TONE EST;EPP TANKOMONTE;TANKOMONLE;10,86399667;0,299978333;0
60204P069P;DRE SAVANES;IEPP TONE OUEST;EPP TAMI G/A;TAMICENTRE;10,863678;0,042704;0
60305P133C;DRE SAVANES;IEPP TONE EST;EPC AFUNGA;KORBONGOU-CENTRE;10,863593;0,348762;1
60204P075P;DRE SAVANES;IEPP TONE OUEST;EPP TANTIGOU PEULH G/B;VILLEDEDAPAONG;10,86351167;0,18913;0
60204P076P;DRE SAVANES;IEPP TONE OUEST;EPP TANTIGOU PEULH G/C;VILLEDEDAPAONG;10,86350667;0,189125;0
60204P077P;DRE SAVANES;IEPP TONE OUEST;EPP TANTIGOU PEULH G/D;VILLEDEDAPAONG;10,86350667;0,189125;0
60507P128E;DRE SAVANES;IEPP KPENDJAL;EDIL MOUKAGA;MOUKAGA;10,86342;0,864849;1
60204P074P;DRE SAVANES;IEPP TONE OUEST;EPP TANTIGOU PEULH G/A;VILLEDEDAPAONG;10,863337;0,18885;0
60204P098C;DRE SAVANES;IEPP TONE OUEST;EPC DAPAONG G/B;VILLEDEDAPAONG;10,86114833;0,207275;1
60204P097C;DRE SAVANES;IEPP TONE OUEST;EPC DAPAONG G/A;VILLEDEDAPAONG;10,86111833;0,20728;1
60204P020P;DRE SAVANES;IEPP TONE OUEST;EPP DJAKPERNAGUE;DJAKPERENAAG;10,860766;0,15463;0
60507P073P;DRE SAVANES;IEPP KPENDJAL;EPP NATCHOUNTCHAL;NATCHOUNTCHALE;10,860487;0,411496;0
60204P099C;DRE SAVANES;IEPP TONE OUEST;EPC DAPAONG G/C;VILLEDEDAPAONG;10,860105;0,207803333;1
60204P117L;DRE SAVANES;IEPP TONE OUEST;EPL LA GLOIRE DE DIEU;VILLEDEDAPAONG;10,859605;0,187845;1
60204P024P;DRE SAVANES;IEPP TONE OUEST;EPP GBATANAGUE;GBATANAGUE;10,858806;0,094541;0
60203P090P;DRE SAVANES;IEPP TONE EST;EPP TANLOTRE;TANLOTRE;10,858448;0,262558;0
60204P118L;DRE SAVANES;IEPP TONE OUEST;EPL LE SAVOIR;VILLEDEDAPAONG;10,857932;0,209067;1
60507P054P;DRE SAVANES;IEPP KPENDJAL;EPP MONDOFOALI;MONDOFOALI;10,854771;0,786521;0
60507P119C;DRE SAVANES;IEPP KPENDJAL;EPC JEAN BAPTISTE DE LA SALLE;VILLEDEMANDOURI;10,85456167;0,808708333;1
60507P052P;DRE SAVANES;IEPP KPENDJAL;EPP MANDOURI TOLONGOU;VILLEDEMANDOURI;10,853936;0,819432;0
60204P100C;DRE SAVANES;IEPP TONE OUEST;EPC FRERE PABLO;POAMONGUE;10,85377;0,060203333;1
60204P150P;DRE SAVANES;IEPP TONE OUEST;EPP GNONGOU G/B;GNONGOU;10,85369667;0,135891667;0
60204P025P;DRE SAVANES;IEPP TONE OUEST;EPP GNONGOU G/A;GNONGOU;10,853619;0,136076;0
60203P013P;DRE SAVANES;IEPP TONE EST;EPP CAMP GENDARMERIE G/A;BABONAI;10,853223;0,20953;0
60203P015P;DRE SAVANES;IEPP TONE EST;EPP CAMP GENDARMERIE G/C;BABONAI;10,85312167;0,209753333;0
60203P014P;DRE SAVANES;IEPP TONE EST;EPP CAMP GENDARMERIE G/B;BABONAI;10,853025;0,209658333;0
60204P045P;DRE SAVANES;IEPP TONE OUEST;EPP NABONGA;NABONGA;10,853015;0,063588;0
60204P120L;DRE SAVANES;IEPP TONE OUEST;EPL TERRE DES HOMMES;TOUMONE;10,852779;0,136486;1
60204P109C;DRE SAVANES;IEPP TONE OUEST;EPE KARSOME;KALSOME;10,852401;0,173218;1
60204P082P;DRE SAVANES;IEPP TONE OUEST;EPP TOUGUIBEME;TOUGUIBEMEI;10,8523;0,001239;0
60204P102C;DRE SAVANES;IEPP TONE OUEST;EPC KOUKDAGOU;KOUKDAOUGOU;10,851475;0,009495;1
60507P137P;DRE SAVANES;IEPP KPENDJAL;EPP NATCHAMBONGA G/B;DJIYEGA;10,85133;0,572876667;0
60203P083P;DRE SAVANES;IEPP TONE EST;EPP SIDIUGE KONKOGUE;SIDIGUEKOUNKOGUE;10,850314;0,274657;0
60507P143C;DRE SAVANES;IEPP KPENDJAL;EPI RANCO-ARABE LE LEVANT;VILLEDEMANDOURI;10,849338;0,811525;1
60507P072P;DRE SAVANES;IEPP KPENDJAL;EPP NATCHAMBONGA/GA;NATCHAMBONGA-CENTRE;10,849049;0,601153;0
60204P070P;DRE SAVANES;IEPP TONE OUEST;EPP TAMI ZONGO;TAMICENTRE;10,847735;0,019714;0
60204P089P;DRE SAVANES;IEPP TONE OUEST;EPP WORGOU G/A;VILLEDEDAPAONG;10,847392;0,199712;0
60204P090P;DRE SAVANES;IEPP TONE OUEST;EPP WORGOU G/B;VILLEDEDAPAONG;10,84731833;0,199478333;0
60204P157P;DRE SAVANES;IEPP TONE OUEST;EPP WORGOU G/C;VILLEDEDAPAONG;10,84730167;0,199483333;0
60204P169P;DRE SAVANES;IEPP TONE OUEST;EPP WORGOU G/D;VILLEDEDAPAONG;10,84729667;0,199495;0
60507P051P;DRE SAVANES;IEPP KPENDJAL;EPP MANDOURI CENTRE G/B;VILLEDEMANDOURI;10,845998;0,819312;0
60507P067P;DRE SAVANES;IEPP KPENDJAL;EPP NAMBONGA;NAMBONGA;10,845655;0,423568333;0
60507P050P;DRE SAVANES;IEPP KPENDJAL;EPP MANDOURI CENTRE G/A;VILLEDEMANDOURI;10,845583;0,818728;0
60203P018P;DRE SAVANES;IEPP TONE EST;EPP DAPANKPERGOU G/A;DAPANKPERGOU;10,842807;0,222279;0
60204P158P;DRE SAVANES;IEPP TONE OUEST;EPP YENYANE G/B;YANYANE;10,84265167;0,149771667;0
60204P091P;DRE SAVANES;IEPP TONE OUEST;EPP YENYANE G/A;YANYANE;10,842633;0,149922;0
60203P019P;DRE SAVANES;IEPP TONE EST;EPP DAPANKPERGOU G/B;DAPANKPERGOU;10,842525;0,222673333;0
60203P150P;DRE SAVANES;IEPP TONE EST;EPP DAPANKPERGOU G/C;DAPANKPERGOU;10,842505;0,222316667;0
60204P019P;DRE SAVANES;IEPP TONE OUEST;EPP DJABARGOU;VILLEDEDAPAONG;10,842162;0,177139;0
60203P024P;DRE SAVANES;IEPP TONE EST;EPP DJANKAGOU;DJAKAOGUE;10,84117167;0,317295;0
60507P025P;DRE SAVANES;IEPP KPENDJAL;EPP GALLE;GALECENTRE;10,841079;0,391599;0
60204P047P;DRE SAVANES;IEPP TONE OUEST;EPP NACRE 2;NAGREII;10,84082;0,109697;0
60204P034P;DRE SAVANES;IEPP TONE OUEST;EPP KONKONGOU;KONKONGUE;10,84033;0,08563;0
60203P082P;DRE SAVANES;IEPP TONE EST;EPP SIDIGUE G/B;SIDIGUEI;10,84000833;0,259633333;0
60203P081P;DRE SAVANES;IEPP TONE EST;EPP SIDIGUE G/A;SIDIGUEI;10,839904;0,259357;0
60204P086P;DRE SAVANES;IEPP TONE OUEST;EPP WANGBANE;WANGBANE;10,839459;0,100772;0
60203P126C;DRE SAVANES;IEPP TONE EST;EPE WORGOU;GNALIBAGUE;10,839436;0,210942;1
60203P025P;DRE SAVANES;IEPP TONE EST;EPP DJAPIEMBAGOU;DJAKAOGUE;10,838225;0,349455;0
60204P079P;DRE SAVANES;IEPP TONE OUEST;EPP TCHANGUI;TCHANGUI;10,83594167;0,045768333;0
60204P104C;DRE SAVANES;IEPP TONE OUEST;EPC NADEGRE;NADEGRE;10,834877;0,18985;1
60507P010P;DRE SAVANES;IEPP KPENDJAL;EPP BOULDJOARE;BOULDJOARE;10,834759;0,674161;0
60203P100P;DRE SAVANES;IEPP TONE EST;EPP TOMONE;TOMONLEI;10,834187;0,335261;0
60203P002P;DRE SAVANES;IEPP TONE EST;EPP BADORE;BADOREI;10,83343;0,209296;0
60507P040P;DRE SAVANES;IEPP KPENDJAL;EPP KPANTALI;KPANTALI;10,832805;0,8686;0
60507P094P;DRE SAVANES;IEPP KPENDJAL;EPP TAMATOUGOU G/A;NAYEGA;10,831667;0,365737;0
60507P134P;DRE SAVANES;IEPP KPENDJAL;EPP TAMATOUGOU G/B;NAYEGA;10,831667;0,365737;0
60204P033P;DRE SAVANES;IEPP TONE OUEST;EPP KONKONGBANE;KONKONGBANE;10,831562;0,077555;0
60203P012P;DRE SAVANES;IEPP TONE EST;EPP BOULKOUGUE;BOULKOUGUE;10,829608;0,230669;0
60204P063P;DRE SAVANES;IEPP TONE OUEST;EPP NIOUKPOURMA G/A;NIOUKPOURMA;10,829245;0,133998;0
60204P154P;DRE SAVANES;IEPP TONE OUEST;EPP NIOUKPOURMA G/B;NIOUKPOURMA;10,829085;0,133975;0
60203P001P;DRE SAVANES;IEPP TONE EST;EPP BABONA G/A;BABONAI;10,828763;0,315735;0
60203P006P;DRE SAVANES;IEPP TONE EST;EPP BANTAMBOARE G/B;BATAMBOARE;10,828435;0,24067;0
60203P005P;DRE SAVANES;IEPP TONE EST;EPP BANTAMBOARE G/A;BATAMBOARE;10,827877;0,240554;0
60507P126P;DRE SAVANES;IEPP KPENDJAL;EPP GALLE KOUAMPANTE;GALE;10,82663667;0,3869;0
60507P100P;DRE SAVANES;IEPP KPENDJAL;EPP TANTCHINDJOAGA;BORGOUCENTRE;10,826428;0,640497;0
60507P104P;DRE SAVANES;IEPP KPENDJAL;EPP TIMBENDI;TIMBENDI;10,826107;0,799586;0
60204P174P;DRE SAVANES;IEPP TONE OUEST;EPP ENI DAPAONG;NAPIENBOUG;10,82597833;0,190163333;0
60204P101C;DRE SAVANES;IEPP TONE OUEST;EPC GOUSIES;GOUSSIESSE;10,825222;-0,006134;1
60204P162P;DRE SAVANES;IEPP TONE OUEST;EPP NAGUIYOK;NAGUIYEGOU;10,823531;0,087688;0
60204P046P;DRE SAVANES;IEPP TONE OUEST;EPP NACRE 1;NAGRE;10,823369;0,110232;0
60203P152P;DRE SAVANES;IEPP TONE EST;EPP BABONA G/B;BABONAI;10,82017;0,29791;0
60204P096C;DRE SAVANES;IEPP TONE OUEST;EPC DALWAK;DALWAK;10,81798;0,183621;1
60507P031P;DRE SAVANES;IEPP KPENDJAL;EPP KANKAMPIENI;KANKAMPIENI;10,817557;0,385826;0
60507P071P;DRE SAVANES;IEPP KPENDJAL;EPP NATARE;NATARE;10,816376;0,412109;0
60507P021P;DRE SAVANES;IEPP KPENDJAL;EPP DONGA;DONGA;10,815522;0,804574;0
60204P081P;DRE SAVANES;IEPP TONE OUEST;EPP TONTE G/A;TONTE;10,815146;0,099339;0
60204P156P;DRE SAVANES;IEPP TONE OUEST;EPP TONTE G/B;TONTE;10,81495333;0,099203333;0
60204P026P;DRE SAVANES;IEPP TONE OUEST;EPP GOANI;GOANI;10,814158;0,1393;0
60507P022P;DRE SAVANES;IEPP KPENDJAL;EPP DOUANLI;DOUANLI;10,813367;0,850543;0
60204P048P;DRE SAVANES;IEPP TONE OUEST;EPP NAGDATE G/A;NAKIDATEI;10,813229;0,023093;0
60204P151P;DRE SAVANES;IEPP TONE OUEST;EPP NAGDATE G/B;NAKIDATEII;10,813229;0,023093;0
60203P088P;DRE SAVANES;IEPP TONE EST;EPP TANGBARE;DJANGOU;10,811828;0,279166;0
60203P145P;DRE SAVANES;IEPP TONE EST;EPP DJANGOU G/B;DJANGOU;10,81021167;0,245528333;0
60203P023P;DRE SAVANES;IEPP TONE EST;EPP DJANGOU G/A;DJANGOU;10,81019667;0,245568333;0
60204P164P;DRE SAVANES;IEPP TONE OUEST;EPP KOULMASSI G/B;KLOULMASSI;10,80800833;0,081761667;0
60204P037P;DRE SAVANES;IEPP TONE OUEST;EPP KOULMASSI G/A;KLOULMASSI;10,807963;0,081715;0
60507P033P;DRE SAVANES;IEPP KPENDJAL;EPP KONTENGA WOGOU;KONTENGA;10,807919;0,738976;0
60204P041P;DRE SAVANES;IEPP TONE OUEST;EPP MAKOU;MAKOU;10,80697;0,056126;0
60204P060P;DRE SAVANES;IEPP TONE OUEST;EPP NAPIEMBOUGOU;VILLEDEDAPAONG;10,805595;0,192487;0
60204P003P;DRE SAVANES;IEPP TONE OUEST;EPP BALKOK;BARKOK;10,805427;0,016897;0
60204P042P;DRE SAVANES;IEPP TONE OUEST;EPP MANDIME;MANDIMEI;10,803935;0,124314;0
60204P011P;DRE SAVANES;IEPP TONE OUEST;EPP BONGDOURE;BONGDOURE;10,803644;0,007203;0
60507P065P;DRE SAVANES;IEPP KPENDJAL;EPP NAMATOUGOU;NAMATOUGOU;10,799923;0,512284;0
60203P084P;DRE SAVANES;IEPP TONE EST;EPP TAMBAONG;TABIELE;10,797979;0,320617;0
60305P054P;DRE SAVANES;IEPP TANDJOUARE;EPP MYRE G/A;MYR;10,797775;0,073431;0
60305P115C;DRE SAVANES;IEPP TANDJOUARE;EPC MIR KOUNKOARE;MYR;10,797775;0,073431;1
60204P038P;DRE SAVANES;IEPP TONE OUEST;EPP KOURDJOAK G/A;KOURDJOAK;10,797693;0,142883;0
60204P161P;DRE SAVANES;IEPP TONE OUEST;EPP KOURDJOAK G/B;KOURDJOAK;10,79762167;0,1429;0
60507P047P;DRE SAVANES;IEPP KPENDJAL;EPP KPENTINDJOAGA;KPENTINDJOAGA;10,796887;0,540426;0
60507P011P;DRE SAVANES;IEPP KPENDJAL;EPP DAKALFAM;BORGOUCENTRE;10,796114;0,586205;0
60204P004P;DRE SAVANES;IEPP TONE EST;EPP BATMON;BATEMONE;10,79518;0,272634;0
60204P103C;DRE SAVANES;IEPP TONE OUEST;EPC LOTOGOU;LOTOGOU-CENTRE;10,79483333;0,019115;1
60204P068P;DRE SAVANES;IEPP TONE OUEST;EPP TAMBISGOU;TAMBISGOU;10,792311;0,004455;0
60204P105C;DRE SAVANES;IEPP TONE OUEST;EPC NANIK;NANIK-CENTRE;10,790116;0,041162;1
60204P053P;DRE SAVANES;IEPP TONE OUEST;EPP NAKPAGLI;NAGKPAGLI;10,789856;0,169743;0
